2021-1-29T15:19:29,-62.16741,-58.49841,282.9
2021-1-29T15:19:40,-62.16741,-58.49841,282.4
2021-1-29T15:19:50,-62.16742,-58.49841,282.2
2021-1-29T15:20:1,-62.16742,-58.49841,281.8
2021-1-29T15:20:11,-62.16742,-58.49841,281.7
2021-1-29T15:20:22,-62.16741,-58.49841,281.6
2021-1-29T15:20:32,-62.16741,-58.49841,281.8
2021-1-29T15:20:43,-62.16742,-58.49841,281.9
2021-1-29T15:20:54,-62.16742,-58.49841,281.8
2021-1-29T15:21:4,-62.16742,-58.49841,281.6
2021-1-29T15:21:15,-62.16742,-58.49841,281.6
2021-1-29T15:21:25,-62.16742,-58.49841,281.7
2021-1-29T15:21:36,-62.16742,-58.49841,281.9
2021-1-29T15:21:46,-62.16742,-58.49841,281.9
2021-1-29T15:21:57,-62.16742,-58.49841,281.8
2021-1-29T15:22:7,-62.16742,-58.49841,281.6
2021-1-29T15:22:18,-62.16742,-58.49841,281.5
2021-1-29T15:22:28,-62.16742,-58.49841,281.4
2021-1-29T15:22:39,-62.16742,-58.49841,281.1
2021-1-29T15:22:49,-62.16742,-58.49841,281.4
2021-1-29T15:23:0,-62.16742,-58.49841,281.7
2021-1-29T15:23:10,-62.16742,-58.49841,282.0
2021-1-29T15:23:21,-62.16742,-58.49841,281.8
2021-1-29T15:23:31,-62.16742,-58.49841,281.8
2021-1-29T15:23:42,-62.16742,-58.49841,281.8
2021-1-29T15:23:52,-62.16742,-58.49841,281.1
2021-1-29T15:24:3,-62.16742,-58.49841,281.0
2021-1-29T15:24:13,-62.16742,-58.49841,280.9
2021-1-29T15:24:24,-62.16742,-58.49841,280.6
2021-1-29T15:24:34,-62.16742,-58.49841,280.3
2021-1-29T15:24:45,-62.16742,-58.49841,280.9
2021-1-29T15:24:55,-62.16742,-58.49841,281.1
2021-1-29T15:25:6,-62.16742,-58.49841,281.4
2021-1-29T15:25:16,-62.16742,-58.49841,281.6
2021-1-29T15:25:27,-62.16742,-58.49841,281.7
2021-1-29T15:25:37,-62.16742,-58.49841,281.5
2021-1-29T15:25:48,-62.16742,-58.49842,281.6
2021-1-29T15:25:58,-62.16742,-58.49842,281.3
2021-1-29T15:26:9,-62.16742,-58.49842,281.1
2021-1-29T15:26:20,-62.16742,-58.49842,280.9
2021-1-29T15:26:30,-62.16742,-58.49841,280.5
2021-1-29T15:26:41,-62.16742,-58.49841,280.4
2021-1-29T15:26:51,-62.16742,-58.49841,280.2
2021-1-29T15:27:2,-62.16742,-58.49841,280.6
2021-1-29T15:27:12,-62.16742,-58.49841,280.6
2021-1-29T15:27:23,-62.16742,-58.49841,280.5
2021-1-29T15:27:33,-62.16742,-58.49841,280.2
2021-1-29T15:27:44,-62.16742,-58.49841,280.2
2021-1-29T15:27:54,-62.16742,-58.49841,280.4
2021-1-29T15:28:5,-62.16742,-58.49841,280.4
2021-1-29T15:28:15,-62.16742,-58.49841,280.2
2021-1-29T15:28:26,-62.16742,-58.49840,280.2
2021-1-29T15:28:36,-62.16742,-58.49840,280.6
2021-1-29T15:28:47,-62.16742,-58.49840,280.4
2021-1-29T15:28:57,-62.16742,-58.49840,280.6
2021-1-29T15:29:8,-62.16742,-58.49840,280.9
2021-1-29T15:29:18,-62.16742,-58.49841,281.6
2021-1-29T15:29:29,-62.16742,-58.49841,281.9
2021-1-29T15:29:39,-62.16742,-58.49841,282.0
2021-1-29T15:29:50,-62.16742,-58.49841,282.1
2021-1-29T15:30:0,-62.16742,-58.49841,281.8
2021-1-29T15:30:11,-62.16742,-58.49841,281.4
2021-1-29T15:30:22,-62.16742,-58.49841,281.5
2021-1-29T15:30:32,-62.16742,-58.49841,281.7
2021-1-29T15:30:43,-62.16741,-58.49841,281.5
2021-1-29T15:30:53,-62.16742,-58.49841,281.3
2021-1-29T15:31:4,-62.16742,-58.49840,281.1
2021-1-29T15:31:14,-62.16742,-58.49840,280.9
2021-1-29T15:31:25,-62.16742,-58.49840,280.8
2021-1-29T15:31:35,-62.16742,-58.49840,280.9
2021-1-29T15:31:46,-62.16742,-58.49840,280.7
2021-1-29T15:31:56,-62.16742,-58.49840,281.2
2021-1-29T15:32:7,-62.16742,-58.49840,280.9
2021-1-29T15:32:17,-62.16742,-58.49841,280.7
2021-1-29T15:32:28,-62.16742,-58.49841,280.3
2021-1-29T15:32:38,-62.16742,-58.49841,280.2
2021-1-29T15:32:49,-62.16742,-58.49841,280.6
2021-1-29T15:32:59,-62.16742,-58.49841,280.9
2021-1-29T15:33:10,-62.16742,-58.49841,280.9
2021-1-29T15:33:20,-62.16742,-58.49841,281.1
2021-1-29T15:33:31,-62.16742,-58.49841,280.9
2021-1-29T15:33:41,-62.16742,-58.49841,280.3
2021-1-29T15:33:52,-62.16742,-58.49841,279.8
2021-1-29T15:34:2,-62.16742,-58.49841,279.3
2021-1-29T15:34:13,-62.16742,-58.49841,278.8
2021-1-29T15:34:24,-62.16742,-58.49841,279.3
2021-1-29T15:34:34,-62.16742,-58.49840,279.6
2021-1-29T15:34:45,-62.16742,-58.49840,279.5
2021-1-29T15:34:55,-62.16742,-58.49840,280.1
2021-1-29T15:35:6,-62.16742,-58.49841,280.3
2021-1-29T15:35:16,-62.16742,-58.49841,280.6
2021-1-29T15:35:27,-62.16742,-58.49841,281.0
2021-1-29T15:35:38,-62.16742,-58.49841,281.0
2021-1-29T15:35:48,-62.16742,-58.49841,281.0
2021-1-29T15:35:59,-62.16742,-58.49840,281.2
2021-1-29T15:36:9,-62.16742,-58.49841,281.4
2021-1-29T15:36:20,-62.16742,-58.49841,281.6
2021-1-29T15:36:30,-62.16742,-58.49841,281.7
2021-1-29T15:36:41,-62.16742,-58.49841,281.6
2021-1-29T15:36:51,-62.16742,-58.49841,281.3
2021-1-29T15:37:2,-62.16742,-58.49841,281.4
2021-1-29T15:37:12,-62.16742,-58.49841,281.0
2021-1-29T15:37:23,-62.16742,-58.49841,280.5
2021-1-29T15:37:33,-62.16742,-58.49841,280.2
2021-1-29T15:37:44,-62.16742,-58.49841,280.2
2021-1-29T15:37:54,-62.16742,-58.49841,280.4
2021-1-29T15:38:5,-62.16742,-58.49841,280.6
2021-1-29T15:38:15,-62.16742,-58.49841,280.9
2021-1-29T15:38:26,-62.16742,-58.49841,280.9
2021-1-29T15:38:36,-62.16742,-58.49841,280.7
2021-1-29T15:38:47,-62.16741,-58.49841,280.4
2021-1-29T15:38:57,-62.16742,-58.49841,280.4
2021-1-29T15:39:8,-62.16742,-58.49840,280.5
2021-1-29T15:39:18,-62.16742,-58.49840,280.5
2021-1-29T15:39:29,-62.16742,-58.49840,280.1
2021-1-29T15:39:39,-62.16742,-58.49840,280.1
2021-1-29T15:39:50,-62.16742,-58.49840,280.4
2021-1-29T15:40:0,-62.16742,-58.49840,280.4
2021-1-29T15:40:11,-62.16742,-58.49840,280.2
2021-1-29T15:40:21,-62.16742,-58.49840,280.2
2021-1-29T15:40:32,-62.16742,-58.49840,279.8
2021-1-29T15:40:42,-62.16742,-58.49840,279.2
2021-1-29T15:40:53,-62.16742,-58.49840,279.0
2021-1-29T15:41:3,-62.16741,-58.49840,278.4
2021-1-29T15:41:14,-62.16741,-58.49840,278.1
2021-1-29T15:41:24,-62.16741,-58.49840,278.2
2021-1-29T15:41:35,-62.16741,-58.49841,278.5
2021-1-29T15:41:45,-62.16741,-58.49841,278.7
2021-1-29T15:41:56,-62.16741,-58.49841,278.6
2021-1-29T15:42:6,-62.16741,-58.49841,278.6
2021-1-29T15:42:17,-62.16742,-58.49840,278.9
2021-1-29T15:42:27,-62.16741,-58.49841,279.4
2021-1-29T15:42:38,-62.16741,-58.49841,279.6
2021-1-29T15:42:48,-62.16741,-58.49841,279.7
2021-1-29T15:42:59,-62.16741,-58.49841,279.4
2021-1-29T15:43:9,-62.16741,-58.49841,279.4
2021-1-29T15:43:20,-62.16742,-58.49841,279.3
2021-1-29T15:43:30,-62.16742,-58.49841,279.5
2021-1-29T15:43:41,-62.16742,-58.49840,279.5
2021-1-29T15:43:52,-62.16742,-58.49841,279.5
2021-1-29T15:44:2,-62.16742,-58.49840,279.9
2021-1-29T15:44:13,-62.16742,-58.49840,280.0
2021-1-29T15:44:23,-62.16742,-58.49840,280.0
2021-1-29T15:44:34,-62.16741,-58.49840,279.3
2021-1-29T15:44:44,-62.16741,-58.49840,279.0
2021-1-29T15:44:55,-62.16741,-58.49840,278.8
2021-1-29T15:45:5,-62.16741,-58.49840,278.7
2021-1-29T15:45:16,-62.16741,-58.49840,279.4
2021-1-29T15:45:26,-62.16741,-58.49840,279.8
2021-1-29T15:45:37,-62.16741,-58.49840,280.0
2021-1-29T15:45:47,-62.16741,-58.49840,280.3
2021-1-29T15:45:58,-62.16741,-58.49840,280.3
2021-1-29T15:46:8,-62.16741,-58.49840,279.8
2021-1-29T15:46:19,-62.16741,-58.49839,279.5
2021-1-29T15:46:29,-62.16741,-58.49840,279.4
2021-1-29T15:46:40,-62.16741,-58.49840,279.4
2021-1-29T15:46:50,-62.16741,-58.49840,279.4
2021-1-29T15:47:1,-62.16741,-58.49840,279.4
2021-1-29T15:47:11,-62.16741,-58.49840,279.4
2021-1-29T15:47:22,-62.16741,-58.49840,279.4
2021-1-29T15:47:32,-62.16741,-58.49839,279.6
2021-1-29T15:47:43,-62.16741,-58.49839,280.1
2021-1-29T15:47:53,-62.16741,-58.49839,280.3
2021-1-29T15:48:4,-62.16741,-58.49839,280.6
2021-1-29T15:48:14,-62.16741,-58.49839,280.3
2021-1-29T15:48:25,-62.16741,-58.49839,280.1
2021-1-29T15:48:36,-62.16741,-58.49840,280.4
2021-1-29T15:48:46,-62.16741,-58.49840,280.4
2021-1-29T15:48:57,-62.16741,-58.49840,280.5
2021-1-29T15:49:7,-62.16741,-58.49840,280.3
2021-1-29T15:49:18,-62.16741,-58.49840,280.1
2021-1-29T15:49:28,-62.16741,-58.49840,279.8
2021-1-29T15:49:39,-62.16742,-58.49840,279.8
2021-1-29T15:49:49,-62.16742,-58.49840,279.7
2021-1-29T15:50:0,-62.16742,-58.49840,279.8
2021-1-29T15:50:10,-62.16742,-58.49840,279.8
2021-1-29T15:50:21,-62.16741,-58.49840,280.1
2021-1-29T15:50:31,-62.16741,-58.49840,279.9
2021-1-29T15:50:42,-62.16741,-58.49839,279.9
2021-1-29T15:50:52,-62.16741,-58.49839,279.7
2021-1-29T15:51:3,-62.16741,-58.49839,279.4
2021-1-29T15:51:13,-62.16741,-58.49838,279.5
